name,amenity,shop,leisure,lon,lat,walking_time_min,distance_m,yandex_url,url_status,jsonfile
,,,pitch,37.71963675,55.81872195,25.3,2106.9,,skipped_unnamed,
Метро «Бульвар Рокоссовского»,,,,37.7327079,55.8152431,25.4,2107.5,,skipped_street,
Магнит у дома,,supermarket,,37.7243078,55.8179578,25.3,2107.7,https://yandex.com/maps/org/magnit/48260511891/,found,Магнит_20260305_190219.json
Ланинский переулок,,,,37.7052788,55.8189526,25.3,2108.2,,skipped_street,
3-й проезд Подбельского,,,,37.72089845000001,55.8179956,25.3,2108.9,,skipped_street,
Улица Короленко,,,,37.685629,55.7994033,25.4,2109.2,,skipped_street,
Большая Оленья улица,,,,37.691791,55.8054543,25.4,2109.3,,skipped_street,
Ланинский переулок,,,,37.7049725,55.8188083,25.4,2109.7,,skipped_street,
Вита Экспресс,pharmacy,,,37.7383563,55.8119934,25.4,2110.3,https://yandex.com/maps/org/vita_express/209195661492/,found,Вита_Экспресс_20260311_140128.json
Государственный научный центр дерматовенерологии и косметологии,hospital,,,37.69215402498233,55.79665203297547,25.3,2111.0,https://yandex.com/maps/org/state_scientific_center_for_dermatovenereology_and_cosmetology/84491563389/,found,Государственный_научный_центр_дерматовенерологии_и_20260311_140734.json
Библиотека 76 им М.Ю. Лермонтова,library,,,37.6876396,55.7973757,25.3,2111.2,https://yandex.com/maps/org/library_named_after_m_u_lermontov/1309160380/,found,Библиотека___76_имени_М__Ю__Лермонтова_20260311_140836.json
,,,pitch,37.71060195,55.78678605,25.4,2111.2,,skipped_unnamed,
Игральная улица,,,,37.7162848,55.8188499,25.4,2112.1,,skipped_street,
Хинкали-Гали,cafe,,,37.7102243,55.8185205,25.4,2112.1,https://yandex.com/maps/org/hinkali_gali_/47310447762/,found,Хинкали-Gали__20260311_141430.json
,,,playground,37.7137201,55.8187628,25.4,2112.4,,skipped_unnamed,
Центральный военный клинический госпиталь,hospital,,,37.694555605098685,55.807276467305,25.4,2113.0,https://yandex.com/maps/org/mandryka_central_military_clinical_hospital/1143243631/,found,Центральный_военный_клинический_госпиталь_имени_П__20260311_141503.json
,,,playground,37.73789079169976,55.79660182913569,25.4,2113.2,,skipped_unnamed,
,,,playground,37.70272543785721,55.81765445272271,25.4,2113.5,,skipped_unnamed,
,,,pitch,37.68850033332931,55.80416900537767,25.4,2113.8,,skipped_unnamed,
Улица Измайловский Вал,,,,37.717164,55.7863392,25.4,2114.2,,skipped_street,
Бульвар Рокоссовского,,,,37.73434001400058,55.81468234616359,25.4,2116.0,,skipped_street,
Бульвар Рокоссовского,,,,37.73434,55.8146824,25.4,2116.0,,skipped_street,
Ланинский переулок,,,,37.7049436,55.8188569,25.4,2116.8,,skipped_street,
,,,playground,37.6934052,55.795027,25.4,2118.2,,skipped_unnamed,
Ланинский переулок,,,,37.7052606,55.8189923,25.5,2119.5,,skipped_street,
,,,pitch,37.68800606802812,55.80029406514396,25.6,2120.4,,skipped_unnamed,
Бульвар Рокоссовского,,,,37.7343854,55.8147348,25.4,2120.7,,skipped_street,
Бульвар Рокоссовского,,,,37.7342937,55.8146309,25.5,2121.0,,skipped_street,
Улица Короленко,,,,37.6854805,55.7994587,25.5,2122.5,,skipped_street,
,,,pitch,37.687537224466425,55.79989260210621,25.6,2125.6,,skipped_unnamed,
,,,pitch,37.68828460722342,55.80029592525445,25.7,2126.9,,skipped_unnamed,
,atm,,,37.6956475,55.7936865,25.5,2128.8,https://yandex.com/maps/org/t_bank/131297136636/,found,Т-Банк_20260311_141521.json
Ивантеевская улица,,,,37.7212914,55.8187663,25.6,2130.0,,skipped_street,
Дикси,,supermarket,,37.7052222,55.8191883,25.6,2131.7,https://yandex.com/maps/org/dixy/175607464545/,found,Дикси_20260305_190616.json
Большая Оленья улица,,,,37.6917199,55.8054757,25.7,2132.1,,skipped_street,
Консультационно-диагностический центр №2,hospital,,,37.69710855046817,55.81519281483806,25.6,2132.8,https://yandex.com/maps/org/konsultativno_diagnosticheskiy_centr_2/1298406291/,found,Консультативно-диагностический_центр___2_20260311_141644.json
Столички,pharmacy,,,37.6957086,55.8157294,25.6,2134.0,https://yandex.com/maps/org/stolichki/179597631986/,found,Столички_20260311_141707.json
3-й проезд Подбельского,,,,37.7217525,55.8182949,25.7,2134.9,,skipped_street,
1-й Электрозаводский переулок,,,,37.7059901,55.7872552,25.6,2137.0,,skipped_street,
Ивантеевская улица,,,,37.7213434,55.8188008,25.7,2137.3,,skipped_street,
,,,pitch,37.68772755,55.8002922,25.8,2137.8,,skipped_unnamed,
Noris Stom,dentist,,,37.6973172,55.7924245,25.7,2141.2,https://yandex.com/maps/org/noris_medical/1013835649/,found,Noris_stom_20260311_141725.json
РЖД Арена,,,,37.7400048,55.8001011,25.7,2141.3,https://yandex.com/maps/org/rzd_arena/1013976871/,found,РЖД_Арена_20260311_141915.json
Магнолия,,supermarket,,37.6904372,55.7964903,25.7,2141.4,https://yandex.com/maps/org/magnoliya/1249228643/,found,Магнолия_20260305_193905.json
1-й Электрозаводский переулок,,,,37.7058238,55.7872737,25.7,2141.8,,skipped_street,
Универсам,,convenience,,37.7050862,55.819256,25.7,2141.9,https://yandex.com/maps/org/vkusvill/74955105155/,found,ВкусВилл_20260305_190647.json
,,,pitch,37.688564825897146,55.79992209790376,25.9,2143.0,,skipped_unnamed,
Астор,,convenience,,37.7109877,55.8187793,25.8,2143.1,https://yandex.com/maps/org/astor/1779462193/,found,Астор_20260305_190716.json
РЖД Арена,,,,37.7399064,55.800203,25.7,2143.9,https://yandex.com/maps/org/rzd_arena/1013976871/,found,РЖД_Арена_20260305_193033.json
,,,pitch,37.68856312474579,55.80029780960455,25.9,2144.3,,skipped_unnamed,
ВАО Дент,dentist,,,37.7237624,55.8181087,25.8,2145.7,https://yandex.com/maps/org/v_dent/1010868110/,found,ВАО_Дент_20260311_141944.json
,,,playground,37.71500348439229,55.78638846865303,25.8,2146.9,,skipped_unnamed,
Кофе муз,cafe,,,37.706766,55.787513,25.8,2147.9,https://yandex.com/maps/org/coffee_moose/120712059925/,found,Coffee_Moose_20260311_142002.json
Ивантеевская улица,,,,37.7209602,55.8188768,25.8,2148.0,,skipped_street,
3-й проезд Подбельского,,,,37.72199015,55.81825334999999,25.8,2150.3,,skipped_street,
Инвитро,doctors,,,37.730189,55.8161398,25.8,2150.6,https://yandex.com/maps/org/invitro/1161916820/,found,Invitro_20260311_142227.json
Пятёрочка,,supermarket,,37.7151416,55.8192048,25.8,2150.9,https://yandex.com/maps/org/pyatyorochka/139307598078/,found,Пятёрочка_20260305_190758.json
,,,pitch,37.7279768,55.81846799999999,25.9,2151.5,,skipped_unnamed,
Ивантеевская улица,,,,37.7210184,55.8189102,25.9,2153.4,,skipped_street,
Товары для детей,,toys,,37.7302614,55.8161202,25.9,2155.6,https://yandex.com/maps/org/detskij_mir/163838290661/,found,Детский_мир_20260311_142308.json
Планета фитнес,,,fitness_centre,37.6917255,55.7952089,25.9,2156.5,https://yandex.com/maps/org/planeta_fitnes/1082720663/,found,Планета_Фитнес_20260311_142329.json
"Школа №1360, дошкольное отделение ""Росинка""",kindergarten,,,37.7172068605034,55.81861019539947,25.9,2158.4,https://yandex.com/maps/org/school_1360/1131779814/,found,Школа___1360__корпус___13_Росинка_20260305_190824.json
4-й проезд Подбельского,,,,37.7287009,55.8185064,25.9,2159.4,,skipped_street,
Додо Пицца,fast_food,,,37.7410734,55.8000749,25.9,2160.0,https://yandex.com/maps/org/dodo_pizza/240832854365/,found,Додо_Пицца_20260311_143002.json
,,,playground,37.70467632506778,55.81854360571816,26.0,2161.2,,skipped_unnamed,
,,,pitch,37.68884165,55.80029969999999,26.1,2161.7,,skipped_unnamed,
,,,playground,37.69505203365309,55.81568885731296,26.0,2162.7,,skipped_unnamed,
,,,playground,37.71666434644269,55.81928544391611,26.0,2164.6,,skipped_unnamed,
Пятёрочка,,supermarket,,37.6890841,55.7963599,26.1,2171.3,https://yandex.com/maps/org/pyatyorochka/7450692644/,found,Пятёрочка_20260305_194224.json
Клиника кошек,veterinary,,,37.6917856,55.7954029,26.1,2171.6,https://yandex.com/maps/org/klinika_koshek/139876806658/,found,Клиника_Кошек_20260311_143445.json
Богородское,,,,37.7010371,55.8171636,26.1,2172.5,,not_found,
"ООО ""СитиМед""",doctors,,,37.7316803,55.8161598,26.1,2172.6,https://yandex.com/maps/org/sitimed/44393613808/,found,Ситимед_20260311_143726.json
,,,pitch,37.71569025,55.78642735,26.1,2175.7,,skipped_unnamed,
"Школа №1360, дошкольное отделение",kindergarten,,,37.73950063209791,55.81178345843024,26.2,2176.1,https://yandex.com/maps/org/school_1360/1031777632/,found,Школа___1360__корпус___8_Игрушка_20260305_192544.json
,,,playground,37.716677672488416,55.785999626023504,26.1,2176.6,,skipped_unnamed,
Продукты из Италии,,convenience,,37.6915679,55.7957887,26.1,2176.8,https://yandex.com/maps/org/conad/191547938084/,found,Conad_20260305_194146.json
,,,playground,37.716007100000006,55.7862764,26.2,2179.4,,skipped_unnamed,
Горздрав,pharmacy,,,37.6943305,55.8155943,26.2,2181.8,https://yandex.com/maps/org/gorzdrav/65272540948/,found,Горздрав_20260311_143746.json
,,convenience,,37.6968814,55.7920997,26.2,2182.3,https://yandex.com/maps/org/convenience_food_technology/1126923865/,found,Convenience_food_technology_20260305_194256.json
Большая Оленья улица,,,,37.6915524,55.8058679,26.3,2182.7,,skipped_street,
Майский просек,,,,37.6848626,55.8027282,26.3,2183.0,,not_found,
Большая Оленья улица,,,,37.6914954,55.8058497,26.3,2183.2,,skipped_street,
Александр+,,supermarket,,37.7223822,55.8187502,26.2,2184.1,,not_found,
,,,playground,37.70031145563583,55.81734446791744,26.3,2184.9,,skipped_unnamed,
,,,playground,37.70904553333333,55.78700203333333,26.3,2190.2,,skipped_unnamed,
,pharmacy,,,37.6917857,55.7963698,26.3,2191.2,https://yandex.com/maps/org/stolichki/1782191637/,found,Столички_20260311_143816.json
,,,playground,37.71988994028728,55.8188923904906,26.4,2192.8,,skipped_unnamed,
Майский просек,,,,37.6847275,55.8026956,26.4,2193.1,,not_found,
,,,pitch,37.73469804222526,55.815591914909376,26.4,2197.2,,skipped_unnamed,
,,,playground,37.70186044899621,55.81831431660355,26.4,2197.6,,skipped_unnamed,
Чижик,,supermarket,,37.7175102,55.8193436,26.4,2199.2,https://yandex.com/maps/org/chizhik/28992320505/,found,Чижик_20260305_192309.json
,,,playground,37.73977374852913,55.797636901773885,26.4,2199.8,,skipped_unnamed,
Школа №374,school,,,37.697520894702734,55.81636799965495,26.4,2202.7,https://yandex.com/maps/org/gbou_shkola_374/200108510288/,found,ГБОУ_школа___374_20260305_193334.json
"Центр образования №1404 ""Гамма""",kindergarten,,,37.68592321355631,55.79816230226522,26.5,2203.2,https://yandex.com/maps/org/shkola_1404_gamma_korpus_1/1091229572/,found,Школа___1404_Гамма__корпус___1_20260305_194401.json
Виноград,,supermarket,,37.6919796,55.8155498,26.4,2204.1,https://yandex.com/maps/org/vinograd/169931104510/,found,Виноград_20260305_193828.json
,,,playground,37.7062181,55.7868191,26.4,2204.3,,skipped_unnamed,
,,,playground,37.7393369,55.8125109,26.5,2205.7,,skipped_unnamed,
,,toys,,37.6918865,55.8155479,26.5,2208.1,https://yandex.com/maps/org/toyszone/98559068900/,found,ToysZone_20260311_143847.json
,,,playground,37.72074268376019,55.81940796123076,26.6,2214.7,,skipped_unnamed,
Дикси,,supermarket,,37.738815,55.7962105,26.6,2214.7,https://yandex.com/maps/org/dixy/1058337626/,found,Дикси_20260305_193658.json
,,,playground,37.738854,55.8123336,26.7,2217.2,,skipped_unnamed,
Улица Короленко — Социальный университет,,,,37.6932503,55.7938326,26.7,2221.6,,skipped_street,
Дикси,,supermarket,,37.6938696,55.8160419,26.7,2221.6,https://yandex.com/maps/org/dixy/1192851063/,found,Дикси_20260305_194053.json
Улица Короленко — Социальный университет,,,,37.6932849,55.7937532,26.7,2221.9,,skipped_street,
Новая Спарта,,,fitness_centre,37.6946741,55.8162414,26.7,2222.2,https://yandex.com/maps/org/fitness_club_new_sparta/1078233469/,found,Фитнес_клуб_Новая_Спарта_20260311_143942.json
,kindergarten,,,37.74391289153058,55.80970092435668,26.7,2222.9,https://yandex.com/maps/org/detskiy_sad/90619389012/,found,Детский_сад_20260305_193436.json
,,,playground,37.74082148982261,55.79886335672198,26.7,2223.0,,skipped_unnamed,
,,,playground,37.70754182756527,55.78700080273666,26.7,2223.6,,skipped_unnamed,
,,,playground,37.69208386611241,55.79474789864259,26.7,2223.9,,skipped_unnamed,
,,,playground,37.7058748,55.81939269999999,26.7,2224.0,,skipped_unnamed,
,,,pitch,37.70112395348784,55.81853201191215,26.8,2225.2,,skipped_unnamed,
,,,pitch,37.71450487794261,55.78607444777402,26.7,2225.7,,skipped_unnamed,
,,,playground,37.71722555942407,55.819734270122886,26.8,2230.5,,skipped_unnamed,
Стардог!s,fast_food,,,37.6912513,55.8141942,26.8,2231.7,https://yandex.com/maps/org/stardogs/5223090586/,found,Stardogs_20260311_144004.json
Майский просек,,,,37.6846772,55.8032901,26.9,2232.8,,not_found,
Библиотека № 74 ГБУК города Москвы ЦБС ВАО,library,,,37.7159451,55.8197386,26.8,2233.4,https://yandex.com/maps/org/library_74/1092635379/,found,ОКЦ_ВАО__библиотека___74_20260311_144102.json
Северное сияние,veterinary,,,37.6886819,55.7960989,26.8,2236.1,https://yandex.com/maps/org/severnoe_siyanie/1080599766/,found,Северное_Сияние_20260311_144505.json
Горздрав,pharmacy,,,37.739163,55.7962236,26.9,2236.4,https://yandex.com/maps/org/gorzdrav/4665386005/,found,Горздрав_20260311_144548.json
,,,playground,37.685688685944456,55.79639714634593,26.8,2236.6,,skipped_unnamed,
,,,playground,37.6900256,55.7964338,26.9,2238.2,,skipped_unnamed,
Магнит,,supermarket,,37.7070281,55.8194762,26.9,2239.9,https://yandex.com/maps/org/magnit/144055749828/,found,Магнит_20260305_193148.json
,,,playground,37.6848087,55.7968696,26.9,2240.0,,skipped_unnamed,
,,,,37.7375409,55.8157303,26.9,2241.5,,skipped_unnamed,
Ситимед,doctors,,,37.7167292,55.7855707,26.9,2242.1,https://yandex.com/maps/org/sitimed/44393613808/,found,Ситимед_20260311_144942.json
Опытный,,bakery,,37.7386312,55.7958721,26.9,2242.6,,not_found,
,,,playground,37.73249260830835,55.8170137605633,27.0,2242.8,,skipped_unnamed,
,,,playground,37.685703200000006,55.800863750000005,27.0,2243.3,,skipped_unnamed,
Веста,veterinary,,,37.708526,55.7864562,27.0,2244.9,,not_found,
"Местная религиозная организация христиан веры евангельской ""Сердце Христа""",place_of_worship,,,37.6920649,55.7942682,27.0,2246.6,https://yandex.com/maps/org/religioznaya_organizatsiya_khristian_very_yevangelskoy_serdtse_khrista/1071297316/,found,Веры_Евангельской_Сердце_Христа_20260311_144959.json
Горздрав,pharmacy,,,37.6933683,55.7934886,27.0,2246.8,https://yandex.com/maps/org/gorzdrav/118496557298/,found,Горздрав_20260311_145044.json
Майский просек,,,,37.6844896,55.8032639,27.0,2247.1,,not_found,
,,,,37.7374485,55.8159449,27.0,2249.8,,skipped_unnamed,
,,,pitch,37.73190057271115,55.8167431309899,27.1,2251.2,,skipped_unnamed,
Спартак академия,,,sports_centre,37.686540950311525,55.80297894135772,27.1,2252.8,https://yandex.com/maps/org/academy_spartak/1017626742/,found,Хоккейный_комплекс_академия_Спартак_20260311_145352.json
Отделение связи №107564,post_office,,,37.6957464,55.8165367,27.0,2253.3,https://yandex.com/maps/org/otdeleniye_pochtovoy_svyazi_moskva_107564/1038844502/,found,Отделение_почтовой_связи___107564_20260311_145545.json
,,,playground,37.70960243335609,55.81945390082169,27.1,2253.5,,skipped_unnamed,
Доброном,,convenience,,37.7002578,55.8183777,27.1,2253.8,https://yandex.com/maps/org/dobronom/132326162177/,found,Центральный_офис_торговой_компании_Доброном_20260305_193310.json
Лебяжье,cafe,,,37.68530838848613,55.80055874750108,27.2,2256.4,,not_found,
Доктор с вами,doctors,,,37.7165964,55.7855678,27.1,2257.8,https://yandex.com/maps/org/clinic_doktor_s_vami/243542214411/,found,Доктор_с_Вами_20260311_145606.json
,,convenience,,37.7231505,55.8192557,27.1,2258.0,https://yandex.com/maps/org/smeshannyye_tovary/114786180219/,found,Смешанные_товары_20260305_193406.json
храм Казанской иконы Божией Матери,place_of_worship,,,37.69327208299069,55.8066774188313,27.2,2259.2,https://yandex.com/maps/org/cathedral_of_kazan_icon_of_our_lady/95724382605/,found,Собор_Казанской_иконы_Божией_Матери_20260311_145843.json
СанМед-Восток,clinic,,,37.6925616,55.7943236,27.1,2259.7,https://yandex.com/maps/org/sanmed_vostok/1379197791/,found,Санмед-Восток_20260305_194636.json
,,,playground,37.71875481478256,55.81927238124391,27.2,2259.9,,skipped_unnamed,
,pharmacy,,,37.692685,55.794289,27.2,2265.3,https://yandex.com/maps/org/stolichki/138235747813/,found,Столички_20260311_145905.json
,,,playground,37.70144985814435,55.818649232290895,27.2,2267.2,,skipped_unnamed,
,,,playground,37.74061661940242,55.813656687400105,27.4,2269.2,,skipped_unnamed,
Festa & Тесто,cafe,,,37.7103431,55.7853135,27.3,2270.3,https://yandex.com/maps/org/festa_testo/97355490728/,found,Festa_Тесто_20260311_150000.json
Уральский банк реконструкции и развития,bank,,,37.7164943,55.785133,27.3,2272.3,https://yandex.com/maps/org/uralskiy_bank_rekonstruktsii_i_razvitiya/119983474572/,found,Уральский_банк_реконструкции_и_развития_20260311_150027.json
Университетская клиника,clinic,,,37.6947935,55.7929429,27.3,2274.8,https://yandex.com/maps/org/mnogoprofilnaya_klinika_rgsu/16818569663/,found,Многопрофильная_клиника_РГСУ_20260305_194756.json
Topstretching,,,sports_centre,37.717537,55.7849973,27.3,2275.5,https://yandex.com/maps/org/ts_fitness/170624523353/,found,TS_Fitness_20260311_150205.json
,,,playground,37.71508687346768,55.78589477802546,27.3,2276.0,,skipped_unnamed,
Лось и Кофе,cafe,,,37.6912104,55.8159779,27.4,2279.2,https://yandex.com/maps/org/los_i_kofe/241081465037/,found,Лось_и_Кофе_20260311_150332.json
ЦМРТ,clinic,,,37.6923262,55.7937433,27.4,2279.9,https://yandex.com/maps/org/cmrt/77758023641/,found,ЦМРТ_20260305_194914.json
,,,pitch,37.69778095,55.80693014999999,27.4,2280.8,,skipped_unnamed,
Зайцев+,veterinary,,,37.7084872,55.7859338,27.4,2281.2,https://yandex.com/maps/org/zaytsev_/89450384557/,found,Зайцев__20260311_150409.json
,,convenience,,37.7166468,55.8201556,27.4,2281.5,https://yandex.com/maps/org/smeshannyye_tovary/114786180219/,found,Смешанные_товары_20260305_193511.json
,veterinary,,,37.7018166,55.8188764,27.4,2281.7,https://yandex.com/maps/org/vash_dobry_doktor/1235218434/,found,Ваш_Добрый_Доктор_20260311_150550.json
,,,playground,37.73983143471093,55.814291833960375,27.5,2281.9,,skipped_unnamed,
Пироги Бабы Яги,,bakery,,37.7102659,55.78799,27.4,2282.3,https://yandex.com/maps/org/pirogi_baby_yagi/172009379100/,found,Пироги_Бабы_Яги_20260311_150646.json
1-й проезд Подбельского,,,,37.7181442,55.8200606,27.4,2283.9,,skipped_street,
,,,playground,37.7402231,55.8119275,27.5,2286.2,,skipped_unnamed,
,pharmacy,,,37.7020827,55.8190975,27.5,2286.9,https://yandex.com/maps/org/stolichki/179597631986/,found,Столички_20260311_150721.json
,school,,,37.689584468607016,55.806236252762616,27.5,2289.1,https://yandex.com/maps/org/shkola_1404_gamma_korpus_1/1091229572/,found,Школа___1404_Гамма__корпус___1_20260305_195010.json
Придворный лекарь,pharmacy,,,37.6901248,55.7954966,27.5,2289.2,https://yandex.com/maps/org/health_improving_center_imperial_physician/114768109032/,found,Придворный_лекарь_20260311_150803.json
1-й проезд Подбельского,,,,37.7180591,55.8201036,27.5,2289.5,,skipped_street,
Pho Ba Dinh,restaurant,,,37.6913384,55.8159167,27.5,2289.7,https://yandex.com/maps/org/ba_dinh/216182078605/,found,Ba_Dinh_20260311_150935.json
,,,pitch,37.74035987305115,55.81388220019216,27.6,2290.4,,skipped_unnamed,
Гелена,cafe,,,37.7233386,55.819211,27.5,2291.0,https://yandex.com/maps/org/gelena/1678249759/,found,Гелена_20260311_151050.json
Like Vet,veterinary,,,37.7337617,55.792904,27.5,2291.6,https://yandex.com/maps/org/likevet/91897352800/,found,ЛюбоВет_20260311_151233.json
Первая свежесть,,butcher,,37.6926702,55.793333,27.5,2293.6,https://yandex.com/maps/org/first_fresh/108821635112/,found,Первая_свежесть_20260311_151301.json
,,,playground,37.7401426,55.8118069,27.6,2295.7,,skipped_unnamed,
Camera Obscura,cafe,,,37.7175343,55.7848057,27.6,2296.5,https://yandex.com/maps/org/camera_obscura/102943770466/,found,Camera_Obscura_20260311_151350.json
СДЭК,post_office,,,37.6964253,55.8166793,27.6,2298.4,https://yandex.com/maps/org/cdek/159521666473/,found,CDEK_20260311_151438.json
,,,pitch,37.6848815,55.79748639999999,27.7,2298.9,,skipped_unnamed,
Погонный проезд,,,,37.7098304,55.819713,27.6,2300.7,,skipped_street,
Ригла,pharmacy,,,37.6925565,55.7933174,27.6,2300.9,https://yandex.com/maps/org/rigla/1341354982/,found,Ригла_20260311_151514.json
Погонный проезд,,,,37.7102216,55.8196987,27.7,2301.5,,skipped_street,
Улица Короленко — Социальный университет,,,,37.6924806,55.7933883,27.6,2303.3,,skipped_street,
,,,playground,37.6959372,55.7916735,27.6,2303.3,,skipped_unnamed,
Улица Короленко — Социальный университет,,,,37.6923984,55.7934568,27.7,2306.3,,skipped_street,
,,,playground,37.68597879121408,55.79576323143323,27.7,2307.1,,skipped_unnamed,
Дом культуры РГСУ,community_centre,,,37.69499384165871,55.79266089413489,27.7,2308.3,https://yandex.com/maps/org/palace_of_culture_of_the_russian_state_social_university/1232002627/,found,РГСУ__Дворец_культуры_20260311_151618.json
храм Святителя Тихона Задонского,place_of_worship,,,37.683082429047445,55.801781201920114,27.8,2308.3,https://yandex.com/maps/org/khram_svyatitelya_tikhona_zadonskogo_na_shiryayevom_pole_v_sokolnikakh/1090889225/,found,Церковь_святителя_Тихона__епископа_Воронежского__З_20260311_151651.json
даЕДА,restaurant,,,37.6907921,55.8161718,27.7,2308.3,https://yandex.com/maps/org/daeda/149555301328/,found,ДАеДА_20260311_151719.json
Погонный проезд,,,,37.7101928,55.8197433,27.7,2308.7,,skipped_street,
Атак,,supermarket,,37.7356846,55.8170191,27.8,2310.1,https://yandex.com/maps/org/atak/175060534055/,found,Атак_20260305_193800.json
,,convenience,,37.7332574,55.7927163,27.8,2312.0,https://yandex.com/maps/org/convenience_food_technology/1126923865/,found,Convenience_food_technology_20260305_194428.json
РГСУ,,,,37.6947483,55.7925855,27.8,2312.7,https://yandex.com/maps/org/rossiyskiy_gosudarstvenny_sotsialny_universitet/1291812034/,found,Российский_государственный_социальный_университет_20260311_151757.json
,,,playground,37.710972620909736,55.82016875409549,27.8,2312.7,,skipped_unnamed,
Перекресток Экспресс,,convenience,,37.6923727,55.7932867,27.8,2312.9,https://yandex.com/maps/org/perekrestok_ekspress/1025976514/,found,Перекресток-Экспресс_20260305_195217.json
,,,playground,37.7403572,55.8107203,27.8,2313.3,,skipped_unnamed,
,,,playground,37.73404599598648,55.79253696519089,27.8,2314.3,,skipped_unnamed,
Фа Минор,cafe,,,37.7168118,55.8202663,27.8,2315.5,https://yandex.com/maps/org/fa_minor/1789198803/,found,Фа_Минор_20260311_151956.json
,,convenience,,37.7176443,55.7846398,27.8,2315.8,https://yandex.com/maps/org/convenience_food_technology/1126923865/,found,Convenience_food_technology_20260305_194502.json
1-й проезд Подбельского,,,,37.718976,55.8198974,27.8,2316.0,,skipped_street,
,,,playground,37.7403009,55.8108228,27.8,2316.7,,skipped_unnamed,
,,,playground,37.684922357645405,55.79607026521065,27.8,2318.6,,skipped_unnamed,
Отделение связи №107150,post_office,,,37.7255559,55.8194108,27.9,2319.0,https://yandex.com/maps/org/otdeleniye_pochtovoy_svyazi_moskva_107150/1329791000/,found,Отделение_почтовой_связи___107150_20260311_152131.json
,,,park,37.74345712043493,55.80013752382011,27.8,2319.5,,skipped_unnamed,
Спортивный центр МГУПИ,,,sports_centre,37.70262355890317,55.79324733273465,27.9,2321.2,https://yandex.com/maps/org/sports_palace_of_rtu_mirea/1095274754/,found,Дворец_спорта_РТУ_МИРЭА_20260311_152235.json
1-й проезд Подбельского,,,,37.7190492,55.8199483,27.9,2322.1,,skipped_street,
,,,playground,37.693259563578415,55.81648619582009,27.9,2322.9,,skipped_unnamed,
Толстяк,,clothes,,37.7176644,55.7845697,27.9,2323.7,https://yandex.com/maps/org/tolstyak2005_ru/71156048684/,found,Толстяк_20260311_152259.json
,,,playground,37.68283222540605,55.80121735355494,28.0,2324.5,,skipped_unnamed,
,,,playground,37.69637625048927,55.7907630334044,27.9,2324.8,,skipped_unnamed,
РГСУ,,,,37.6946179,55.7925663,27.9,2325.4,https://yandex.com/maps/org/rossiyskiy_gosudarstvenny_sotsialny_universitet/1291812034/,found,Российский_государственный_социальный_университет_20260305_195310.json
,,,playground,37.74279735,55.800049650000005,27.9,2326.6,,skipped_unnamed,
,,,playground,37.74129957487524,55.81357717395674,28.1,2327.2,,skipped_unnamed,
МДЦ-С,doctors,,,37.7146545,55.7856417,28.0,2328.7,https://yandex.com/maps/org/special/1305987189/,found,Специальный_20260311_152546.json
Площадь Журавлёва,,,,37.7040147,55.78598,27.9,2328.9,,skipped_street,
Ригла,pharmacy,,,37.696878,55.816796,28.0,2329.6,https://yandex.com/maps/org/rigla/1352086823/,found,Ригла_20260311_152633.json
,,,park,37.7183507568888,55.78471268374804,28.0,2331.1,,skipped_unnamed,
,,,playground,37.68927455,55.79512689999999,28.0,2333.2,,skipped_unnamed,
Площадь Журавлёва,,,,37.7040628,55.7859405,28.0,2334.8,,skipped_street,
Магнолия,,convenience,,37.6908239,55.7938727,28.1,2338.2,https://yandex.com/maps/org/magnoliya/1052384512/,found,Магнолия_20260305_195422.json
Частный детский сад «Олимпик»,kindergarten,,,37.689627121030256,55.80681689144536,28.1,2339.2,https://yandex.com/maps/org/akademicheskaya_gimnaziya/1020325271/,found,Академическая_гимназия_20260305_195519.json
Вегус,,butcher,,37.732412,55.7908633,28.1,2339.4,https://yandex.com/maps/org/vegus/1094808606/,found,Вегус_20260311_152756.json
,,,pitch,37.68541327610527,55.80623103374053,28.1,2339.9,,skipped_unnamed,
Likevet,veterinary,,,37.7331609,55.7919314,28.1,2340.4,https://yandex.com/maps/org/likevet/91897352800/,found,ЛюбоВет_20260311_152938.json
Атак,,supermarket,,37.7352905,55.8167456,28.2,2341.0,https://yandex.com/maps/org/atak/175060534055/,found,Атак_20260305_194009.json
,,,pitch,37.74357317401998,55.80259065598064,28.1,2341.6,,skipped_unnamed,
Малая Семёновская улица,,,,37.7146613,55.7853363,28.2,2344.0,,skipped_street,
apteka.ru,pharmacy,,,37.6927912,55.8168986,28.2,2347.8,https://yandex.com/maps/org/apteka_ru/10085454162/,found,Apteka__ru__склад_20260311_153055.json
,,,playground,37.695774219416975,55.81701962065764,28.2,2349.3,,skipped_unnamed,
,cafe,,,37.6913358,55.8156949,28.2,2349.6,https://yandex.com/maps/org/los_i_kofe/241081465037/,found,Лось_и_Кофе_20260311_153409.json
Московская ярмарка увлечений,,mall,,37.69125098360754,55.81566949936999,28.2,2349.6,https://yandex.com/maps/org/moskovskaya_yarmarka_uvlecheny/96348380911/,found,Московская_ярмарка_увлечений_20260311_153513.json
,,,playground,37.6933743,55.7928655,28.2,2349.8,,skipped_unnamed,
,,,pitch,37.704739480177885,55.82090721691512,28.2,2349.9,,skipped_unnamed,
Погонный проезд,,,,37.709803,55.8197656,28.3,2351.2,,skipped_street,
